,genderLabel,ageLabel,numEventsTotal
40548,0.0,52.1129032258,1819.0
40549,0.0,53.85483871,2998.0
40566,0.0,53.586021505,912.0
40574,0.0,64.7688172042,1694.0
40582,0.0,28.2338709675,806.0
40596,1.0,34.677419355,987.0
40629,0.0,28.9623655917,527.0
40636,1.0,64.0376344083,857.0
40640,1.0,47.9731182792,1885.0
40642,0.0,42.6424731183,1225.0
40655,1.0,46.7096774192,4131.0
40661,1.0,24.3064516125,779.0
40678,0.0,45.2715053767,749.0
40684,0.0,32.690860215,1540.0
40695,1.0,43.809139785,941.0
40697,0.0,41.5,517.0
40698,0.0,62.3763440858,860.0
40701,1.0,47.0833333333,823.0
40708,1.0,54.6370967742,581.0
40726,0.0,53.23655914,674.0
40727,1.0,59.5887096775,1312.0
40729,0.0,36.9946236558,1274.0
40731,0.0,59.3467741933,1322.0
40732,0.0,71.8145161292,1268.0
40762,1.0,45.6881720433,621.0
40775,1.0,29.4032258067,964.0
40776,0.0,39.336021505,1331.0
40783,1.0,45.5026881717,531.0
40788,0.0,66.0564516125,544.0
40789,0.0,66.5618279567,1495.0
40793,0.0,52.9784946233,762.0
40799,0.0,41.9892473117,621.0
40813,0.0,60.2526881717,613.0
40815,1.0,65.4435483875,576.0
40838,1.0,42.64516129,1460.0
40841,1.0,45.4354838708,1744.0
40853,1.0,37.3655913975,757.0
40854,0.0,55.3924731183,1327.0
40863,0.0,49.6236559142,596.0
40864,1.0,45.8064516125,507.0
40874,1.0,29.2231182792,6035.0
40888,1.0,43.5080645158,957.0
40889,1.0,63.7284946233,1075.0
40898,0.0,27.8978494625,1448.0
40906,0.0,69.1747311825,1566.0
40908,1.0,56.704301075,507.0
40910,1.0,24.6666666667,3647.0
40943,1.0,39.11827957,985.0
40949,0.0,51.9784946233,3421.0
40959,0.0,36.6827956992,777.0
40962,1.0,34.3387096775,999.0
40967,1.0,35.7903225808,544.0
40991,1.0,34.1397849458,671.0
40993,0.0,51.1102150542,1704.0
41001,0.0,58.7849462367,1152.0
41010,1.0,52.8252688175,949.0
41011,0.0,30.5241935483,632.0
41030,0.0,53.3629032258,2402.0
41040,1.0,40.177419355,641.0
41057,1.0,60.1747311825,651.0
41064,1.0,57.822580645,810.0
41076,0.0,42.10483871,1046.0
41090,1.0,47.6747311825,1272.0
41091,1.0,34.2526881717,648.0
41095,0.0,68.2822580642,1236.0
41098,0.0,47.9166666667,1296.0
41102,0.0,48.3870967742,546.0
41112,1.0,31.0268817208,676.0
41117,0.0,52.3521505375,621.0
41125,1.0,52.7419354842,680.0
41126,1.0,30.6693548383,2275.0
41127,0.0,66.4946236558,4137.0
41129,1.0,60.8736559142,819.0
41133,1.0,39.6935483875,1137.0
41145,1.0,46.7392473117,1720.0
41152,0.0,49.0833333333,2929.0
41159,1.0,20.8736559142,835.0
41165,0.0,52.9596774192,2491.0
41169,0.0,29.0322580642,870.0
41173,0.0,42.7930107525,1735.0
41176,1.0,28.2741935483,579.0
41177,0.0,27.4327956992,1042.0
41183,1.0,29.0913978492,1439.0
41188,1.0,29.1478494625,970.0
41194,0.0,45.704301075,1905.0
41203,0.0,74.9731182792,591.0
41222,0.0,29.01344086,611.0
41223,0.0,46.0672043008,724.0
41227,0.0,56.8575268817,2741.0
41228,0.0,52.4704301075,1127.0
41249,1.0,36.8602150542,1609.0
41253,1.0,32.822580645,2598.0
41272,1.0,41.6720430108,968.0
41277,0.0,45.8897849458,1093.0
41281,1.0,49.3709677417,645.0
41288,1.0,74.8172043008,1318.0
41293,1.0,70.5080645158,1022.0
41297,1.0,39.1559139783,2853.0
41311,0.0,61.086021505,1054.0
41326,1.0,38.177419355,2607.0
41344,0.0,55.0483870967,911.0
41348,0.0,54.7607526883,739.0
41351,0.0,64.8387096775,638.0
41352,0.0,54.7526881717,1104.0
41394,0.0,71.5994623658,689.0
41411,1.0,55.9193548383,917.0
41414,0.0,58.88172043,2427.0
41417,1.0,69.4811827958,785.0
41425,1.0,46.9435483875,654.0
41426,0.0,35.0752688175,3309.0
41427,1.0,30.9838709675,508.0
41428,0.0,43.8037634408,1187.0
41443,0.0,24.4435483875,855.0
41446,1.0,41.4704301075,563.0
41451,0.0,43.1370967742,638.0
41462,0.0,36.5215053767,827.0
41480,0.0,47.2419354842,3330.0
41488,0.0,57.1989247308,650.0
41491,0.0,49.0403225808,1560.0
41492,0.0,44.6290322583,1010.0
41495,0.0,53.23655914,1414.0
41496,0.0,49.5080645158,664.0
41499,0.0,49.48655914,1185.0
41510,0.0,56.2553763442,743.0
41524,0.0,50.8655913975,850.0
41526,1.0,41.4516129033,560.0
41530,1.0,30.9731182792,3088.0
41534,1.0,72.059139785,1160.0
41537,1.0,47.940860215,1290.0
41541,0.0,42.8897849458,1035.0
41553,1.0,16.9086021508,524.0
41556,0.0,65.2419354842,626.0
41560,0.0,36.0564516125,585.0
41570,0.0,41.545698925,574.0
41582,1.0,28.1263440858,516.0
41591,0.0,37.4811827958,607.0
41594,0.0,31.5537634408,718.0
41597,1.0,53.1962365592,1087.0
41600,1.0,51.295698925,974.0
41614,1.0,43.322580645,1380.0
41618,1.0,36.2204301075,842.0
41624,1.0,38.1397849458,732.0
41628,1.0,35.9327956992,1110.0
41630,0.0,63.8010752692,613.0
41632,0.0,56.6827956992,505.0
41635,1.0,34.2284946233,1819.0
41637,0.0,42.795698925,1538.0
41638,0.0,76.64516129,1190.0
41647,1.0,53.5994623658,748.0
41648,0.0,30.0,598.0
41651,0.0,35.2069892475,846.0
41653,1.0,37.4435483875,800.0
41655,0.0,41.11827957,510.0
41658,0.0,35.5510752692,919.0
41667,1.0,37.3387096775,1384.0
41699,1.0,49.454301075,1953.0
41707,1.0,50.1989247308,622.0
41743,1.0,38.0618279567,513.0
41745,0.0,49.6693548383,934.0
41748,0.0,30.5161290325,747.0
41752,0.0,53.677419355,871.0
41761,1.0,32.1693548383,1409.0
41778,1.0,73.2311827958,817.0
41781,1.0,35.3333333333,1467.0
41783,1.0,36.8010752692,691.0
41786,0.0,54.3736559142,774.0
41787,0.0,42.7876344083,788.0
41804,0.0,39.0698924733,700.0
41818,0.0,39.7661290325,2108.0
41845,1.0,42.4112903225,697.0
41849,0.0,57.6586021508,2014.0
41853,1.0,26.4086021508,1352.0
41862,0.0,30.6801075267,1270.0
41865,0.0,55.4301075267,2078.0
41867,0.0,43.1263440858,1460.0
41880,1.0,45.9946236558,877.0
41887,0.0,66.2096774192,830.0
41892,0.0,75.3037634408,2322.0
41902,1.0,46.3655913975,1356.0
41922,0.0,45.3037634408,1697.0
41923,0.0,75.6424731183,2169.0
41925,1.0,38.2258064517,1020.0
41929,0.0,56.2338709675,2858.0
41930,1.0,28.2016129033,617.0
41931,0.0,33.9704301075,1097.0
41950,1.0,40.4005376342,753.0
41957,0.0,45.7715053767,1475.0
41959,0.0,47.2526881717,610.0
41984,0.0,72.6263440858,1862.0
41992,0.0,60.913978495,891.0
41993,0.0,52.23655914,888.0
41995,0.0,48.4005376342,1722.0
42017,1.0,34.4489247308,3161.0
42020,1.0,46.559139785,525.0
42040,1.0,34.0403225808,1821.0
42041,1.0,32.836021505,807.0
42044,1.0,49.9892473117,3521.0
42055,1.0,64.1370967742,1298.0
42061,1.0,45.572580645,834.0
42066,0.0,58.89516129,844.0
42080,0.0,62.8924731183,1162.0
42081,0.0,46.5107526883,1235.0
42089,0.0,40.0,870.0
42101,1.0,28.7069892475,520.0
42103,1.0,36.4005376342,792.0
42108,0.0,43.7096774192,534.0
42110,0.0,41.6989247308,583.0
42111,0.0,43.3252688175,1441.0
42133,0.0,60.9516129033,2146.0
42142,0.0,48.2768817208,703.0
42148,0.0,40.0994623658,2027.0
42156,0.0,62.7849462367,640.0
42159,1.0,55.6532258067,797.0
42160,0.0,68.413978495,813.0
42175,0.0,59.73655914,903.0
42181,1.0,54.10483871,4948.0
42185,0.0,44.2822580642,660.0
42187,1.0,35.6586021508,560.0
42204,0.0,38.5510752692,943.0
42206,0.0,54.8413978492,3285.0
42222,0.0,36.7661290325,733.0
42226,0.0,60.1102150542,1119.0
42228,0.0,26.9596774192,655.0
42245,1.0,31.0645161292,952.0
42252,1.0,52.2016129033,2228.0
42255,1.0,30.9086021508,783.0
42257,0.0,59.9059139783,2352.0
42276,1.0,40.5510752692,726.0
42298,0.0,48.7446236558,1631.0
42305,1.0,57.98655914,1574.0
42318,0.0,69.1532258067,793.0
42334,0.0,61.6263440858,1210.0
42337,1.0,28.0161290325,610.0
42341,0.0,65.9489247308,1484.0
42344,1.0,46.6236559142,502.0
42347,0.0,26.6881720433,1606.0
42348,0.0,29.9005376342,606.0
42349,1.0,33.2392473117,819.0
42370,1.0,41.85483871,1272.0
42373,1.0,48.5430107525,819.0
42381,0.0,72.7768817208,1797.0
42393,0.0,35.5806451617,1147.0
42396,1.0,40.8118279567,830.0
42403,1.0,49.6478494625,1169.0
42406,1.0,54.8172043008,1120.0
42411,0.0,51.9677419358,1110.0
42436,1.0,42.76344086,594.0
42448,0.0,62.677419355,2276.0
42455,1.0,53.0188172042,898.0
42471,0.0,28.2741935483,995.0
42474,1.0,32.1021505375,802.0
42476,0.0,59.7016129033,651.0
42500,0.0,44.2204301075,2892.0
42505,0.0,65.2016129033,1077.0
42508,0.0,42.0080645158,2393.0
42512,1.0,39.440860215,1147.0
42515,1.0,39.9650537633,974.0
42534,1.0,44.7876344083,852.0
42535,0.0,46.4086021508,697.0
42537,0.0,63.1478494625,2294.0
42540,1.0,54.2392473117,693.0
42541,0.0,39.2930107525,613.0
42546,1.0,48.3870967742,535.0
42558,0.0,60.1989247308,2120.0
42561,0.0,63.9516129033,1120.0
42564,1.0,38.2526881717,2003.0
42584,0.0,31.63172043,1258.0
42588,1.0,71.7715053767,834.0
42596,0.0,50.9731182792,683.0
42598,0.0,63.9247311825,508.0
42602,0.0,36.5967741933,871.0
42604,0.0,25.2553763442,559.0
42607,1.0,51.4193548383,1174.0
42612,1.0,49.60483871,771.0
42621,1.0,48.3709677417,661.0
42627,1.0,42.7876344083,935.0
42631,0.0,44.9059139783,698.0
42637,1.0,43.8494623658,886.0
42639,1.0,71.7822580642,555.0
42686,0.0,66.5161290325,762.0
42688,0.0,59.5241935483,899.0
42692,1.0,21.4596774192,1165.0
42698,1.0,38.3172043008,1268.0
42711,1.0,38.0779569892,2167.0
42717,1.0,35.2204301075,681.0
42725,0.0,26.7177419358,619.0
42727,0.0,51.3575268817,684.0
42736,1.0,30.4166666667,1192.0
42741,1.0,32.1155913975,682.0
42767,0.0,39.5564516125,961.0
42773,1.0,69.86827957,2199.0
42776,1.0,38.3844086025,829.0
42789,0.0,41.9489247308,736.0
42800,0.0,31.1559139783,948.0
42805,1.0,53.5349462367,817.0
42806,1.0,44.4381720433,825.0
42817,0.0,54.7016129033,1767.0
42835,0.0,28.295698925,681.0
42836,1.0,42.5806451617,6157.0
42837,1.0,37.9032258067,759.0
42852,1.0,38.9677419358,850.0
42859,1.0,24.9032258067,1344.0
42864,0.0,27.7123655917,715.0
42871,0.0,46.2150537633,813.0
42881,1.0,42.1263440858,920.0
42899,1.0,45.0026881717,1241.0
42912,1.0,26.7473118283,600.0
42916,0.0,60.5672043008,1035.0
42950,0.0,64.6532258067,2717.0
42953,1.0,28.0322580642,637.0
42962,0.0,65.6209677417,529.0
42988,0.0,58.3440860217,904.0
42989,1.0,33.2983870967,771.0
42993,0.0,49.9301075267,1339.0
42994,0.0,54.5913978492,1083.0
43008,0.0,61.5107526883,1174.0
43035,0.0,31.9650537633,900.0
43041,1.0,36.5887096775,1196.0
43045,1.0,56.63172043,688.0
43067,1.0,34.2284946233,1588.0
43068,0.0,46.5887096775,533.0
43081,1.0,71.5564516125,546.0
43102,1.0,34.01344086,3053.0
43107,0.0,31.5537634408,1087.0
43120,1.0,36.5322580642,506.0
43135,1.0,43.2580645158,758.0
43142,0.0,33.2392473117,1815.0
43144,0.0,28.2876344083,587.0
43154,0.0,59.0618279567,570.0
43162,0.0,42.3064516125,738.0
43163,1.0,41.1236559142,529.0
43170,1.0,49.4704301075,579.0
43176,1.0,56.6263440858,1250.0
43178,0.0,48.4892473117,1784.0
43180,0.0,32.1612903225,1470.0
43193,0.0,41.4838709675,726.0
43200,0.0,54.9354838708,1045.0
43201,0.0,30.0107526883,682.0
43210,0.0,42.48655914,1690.0
43219,1.0,61.7338709675,1418.0
43223,1.0,45.0080645158,697.0
43226,1.0,27.98655914,993.0
43227,0.0,37.5510752692,1832.0
43245,1.0,36.2204301075,2087.0
43257,0.0,58.2069892475,950.0
43263,1.0,62.2150537633,2759.0
43266,0.0,50.6505376342,587.0
43277,1.0,27.0887096775,1046.0
43286,1.0,35.427419355,1082.0
43291,1.0,46.0672043008,2557.0
43302,1.0,65.545698925,510.0
43307,0.0,56.8440860217,536.0
43308,1.0,41.2822580642,507.0
43321,1.0,45.0779569892,676.0
43328,0.0,32.5779569892,1109.0
43339,0.0,71.7607526883,672.0
43343,1.0,53.190860215,510.0
43350,0.0,52.2553763442,911.0
43371,0.0,32.3387096775,654.0
43374,0.0,50.5537634408,1113.0
43385,0.0,42.1129032258,817.0
43390,0.0,59.3387096775,597.0
43404,1.0,47.6801075267,688.0
43412,1.0,27.1424731183,966.0
43417,0.0,36.6129032258,639.0
43420,0.0,29.3602150542,645.0
43421,0.0,72.5080645158,571.0
43431,0.0,23.3010752692,554.0
43451,1.0,54.5026881717,835.0
43464,0.0,26.2553763442,621.0
43472,0.0,44.6370967742,849.0
43487,0.0,53.5833333333,1018.0
43494,0.0,33.4946236558,3317.0
43502,1.0,39.9462365592,1340.0
43503,0.0,46.4193548383,768.0
43509,1.0,48.6666666667,1709.0
43513,1.0,25.0779569892,857.0
43525,1.0,41.9220430108,1325.0
43531,0.0,54.7849462367,4080.0
43536,0.0,41.9704301075,1415.0
43537,0.0,52.6129032258,561.0
43538,0.0,54.7526881717,710.0
43546,0.0,69.2768817208,639.0
43552,1.0,36.0752688175,1884.0
43554,0.0,55.9327956992,1459.0
43560,0.0,76.9623655917,930.0
43566,1.0,39.6209677417,883.0
43586,0.0,70.6935483875,505.0
43605,1.0,61.5537634408,1215.0
43614,1.0,61.8602150542,535.0
43629,1.0,52.2069892475,674.0
43631,0.0,40.6747311825,1597.0
43636,0.0,48.4354838708,1555.0
43639,0.0,44.5376344083,1138.0
43640,1.0,25.2150537633,601.0
43657,1.0,45.2069892475,848.0
43660,1.0,64.8198924733,1701.0
43670,0.0,39.4650537633,1158.0
43682,1.0,35.2526881717,808.0
43684,0.0,65.48655914,1244.0
43691,1.0,47.0349462367,918.0
43706,0.0,35.8924731183,986.0
43711,0.0,70.9354838708,1413.0
43723,1.0,60.2123655917,737.0
43726,0.0,42.6424731183,2580.0
43727,0.0,68.5188172042,1117.0
43735,1.0,34.1881720433,3770.0
43743,1.0,32.7849462367,533.0
43748,1.0,53.7903225808,1902.0
43782,1.0,23.1424731183,2312.0
43785,0.0,64.7903225808,1172.0
43790,1.0,43.7768817208,1691.0
43813,1.0,55.1693548383,564.0
43815,0.0,57.6290322583,1512.0
43817,1.0,27.7526881717,1013.0
43820,0.0,40.7231182792,1619.0
43831,1.0,51.7069892475,2194.0
43839,0.0,30.4301075267,614.0
43843,1.0,20.836021505,627.0
43847,1.0,39.4354838708,673.0
43848,1.0,47.3064516125,641.0
43850,1.0,61.809139785,993.0
43851,0.0,74.809139785,832.0
43865,1.0,32.7016129033,713.0
43875,0.0,56.8978494625,950.0
43876,0.0,32.0188172042,2085.0
43885,0.0,41.9032258067,776.0
43891,0.0,77.2661290325,670.0
43900,0.0,25.3521505375,650.0
43913,0.0,38.3844086025,2807.0
43930,0.0,31.7231182792,947.0
43932,0.0,45.6075268817,827.0
43936,1.0,32.9677419358,629.0
43968,0.0,30.5161290325,7652.0
43970,1.0,63.1612903225,657.0
43974,1.0,51.3736559142,767.0
43977,1.0,26.1209677417,1281.0
43980,0.0,50.5833333333,510.0
43998,1.0,48.1424731183,1886.0
44002,0.0,58.1827956992,801.0
44003,0.0,54.1505376342,803.0
44006,1.0,34.9623655917,703.0
44008,1.0,41.2526881717,604.0
44009,1.0,66.9032258067,1279.0
44010,0.0,53.4892473117,2050.0
44033,0.0,47.8870967742,835.0
44049,1.0,54.4381720433,1808.0
44060,0.0,35.9301075267,829.0
44063,1.0,57.4516129033,630.0
44071,0.0,31.9946236558,4541.0
44075,1.0,51.5967741933,1016.0
44078,1.0,38.7069892475,1598.0
44080,1.0,48.7849462367,734.0
44082,0.0,62.8413978492,1445.0
44085,0.0,48.89516129,1748.0
44093,1.0,58.3064516125,768.0
44113,0.0,43.5887096775,1279.0
44120,0.0,61.5430107525,1525.0
44124,1.0,28.86827957,1289.0
44140,0.0,34.3575268817,1139.0
44144,1.0,37.7150537633,570.0
44156,0.0,57.690860215,1437.0
44158,0.0,61.6989247308,681.0
44159,0.0,34.7284946233,1201.0
44163,0.0,33.1344086025,1130.0
44202,1.0,34.4650537633,647.0
44203,1.0,53.559139785,864.0
44208,0.0,52.3494623658,648.0
44209,0.0,41.336021505,931.0
44211,0.0,28.4838709675,616.0
44215,1.0,28.4784946233,1209.0
44228,0.0,49.586021505,2648.0
44233,0.0,60.7392473117,2305.0
44239,1.0,46.5833333333,1329.0
44242,1.0,65.3709677417,1085.0
44251,0.0,45.6747311825,1360.0
44264,0.0,35.4946236558,833.0
44276,0.0,64.10483871,1911.0
44281,1.0,26.1290322583,1267.0
44290,1.0,50.5241935483,1541.0
44296,0.0,37.5376344083,854.0
44322,1.0,34.6424731183,1201.0
44327,1.0,52.8763440858,560.0
44332,1.0,53.64516129,2176.0
44334,1.0,41.0080645158,589.0
44352,0.0,72.0080645158,542.0
44356,1.0,54.11827957,935.0
44359,1.0,43.5672043008,867.0
44360,0.0,37.6827956992,2139.0
44364,0.0,40.2661290325,1337.0
44375,1.0,61.690860215,1930.0
44377,0.0,53.3172043008,1535.0
44382,1.0,28.7338709675,761.0
44398,0.0,58.8629032258,619.0
44400,1.0,59.454301075,1573.0
44407,1.0,48.3279569892,3033.0
44429,0.0,64.0376344083,815.0
44439,0.0,63.5887096775,811.0
44449,0.0,32.1344086025,1002.0
44470,0.0,46.0779569892,2650.0
44471,0.0,61.2258064517,1111.0
44475,0.0,26.75,1252.0
44483,0.0,48.9650537633,782.0
44500,1.0,32.7688172042,1416.0
44502,1.0,34.809139785,1777.0
44506,1.0,55.6962365592,986.0
44507,0.0,42.427419355,2370.0
44511,0.0,24.8494623658,704.0
44513,1.0,73.6881720433,633.0
44515,1.0,35.1612903225,560.0
44518,0.0,43.6989247308,531.0
44519,0.0,61.4946236558,791.0
44538,0.0,70.73655914,1128.0
44544,0.0,38.1854838708,527.0
44581,0.0,42.1129032258,1477.0
44583,1.0,53.4946236558,3237.0
44602,1.0,32.5698924733,1459.0
44606,0.0,35.7231182792,1298.0
44614,0.0,53.1505376342,640.0
44632,0.0,31.5645161292,764.0
44640,1.0,46.7419354842,744.0
44652,1.0,31.4758064517,1107.0
44661,1.0,25.7580645158,1022.0
44662,0.0,36.5483870967,600.0
44665,0.0,29.8440860217,825.0
44666,1.0,43.5752688175,607.0
44669,0.0,41.4435483875,976.0
44674,0.0,68.8172043008,1199.0
44679,0.0,45.072580645,887.0
44680,0.0,34.6586021508,753.0
44683,1.0,53.190860215,679.0
44688,0.0,49.5940860217,2705.0
44713,0.0,60.8897849458,1474.0
44723,1.0,51.4220430108,559.0
44726,0.0,42.7231182792,2507.0
44727,1.0,42.7741935483,757.0
44730,0.0,42.5887096775,1101.0
44741,0.0,30.6693548383,749.0
44757,1.0,33.4193548383,1855.0
44762,0.0,58.0483870967,1207.0
44772,1.0,38.7311827958,771.0
44793,1.0,44.336021505,703.0
44796,0.0,36.4327956992,1498.0
44809,0.0,37.7768817208,1283.0
44814,0.0,54.6478494625,888.0
44831,1.0,64.690860215,898.0
44848,0.0,50.9650537633,1035.0
44854,1.0,75.5618279567,1213.0
44856,0.0,37.677419355,588.0
44863,1.0,39.6586021508,3879.0
44866,1.0,31.0215053767,772.0
44883,0.0,26.8709677417,601.0
44886,0.0,69.4919354842,1390.0
44904,0.0,69.8521505375,930.0
44918,1.0,34.4919354842,721.0
44919,1.0,21.1129032258,1034.0
44925,0.0,41.4059139783,1730.0
44931,1.0,36.1075268817,575.0
44940,0.0,63.6962365592,698.0
44950,0.0,51.5537634408,1042.0
44954,0.0,54.11827957,729.0
44982,1.0,52.5403225808,592.0
44992,0.0,49.6236559142,4632.0
44993,1.0,52.2607526883,540.0
44995,1.0,22.2096774192,560.0
45007,1.0,63.2741935483,688.0
45014,1.0,40.1989247308,1088.0
45016,0.0,50.1532258067,536.0
45022,1.0,34.4301075267,1224.0
45066,1.0,58.8172043008,788.0
45073,0.0,31.3494623658,1162.0
45080,0.0,66.795698925,1214.0
45103,1.0,62.4462365592,751.0
45106,0.0,44.1801075267,854.0
45113,1.0,28.1209677417,555.0
45135,0.0,48.1290322583,1585.0
45163,0.0,41.9946236558,530.0
45172,0.0,37.9193548383,639.0
45200,0.0,41.4220430108,508.0
45203,1.0,41.1559139783,1093.0
45214,1.0,43.1612903225,768.0
45225,0.0,38.3440860217,1315.0
45239,1.0,45.413978495,1454.0
45241,0.0,47.4811827958,2749.0
45242,1.0,55.4462365592,575.0
45255,0.0,39.7876344083,1169.0
45259,0.0,53.4650537633,2016.0
45261,1.0,35.1612903225,624.0
45262,1.0,63.9838709675,2160.0
45265,1.0,61.4892473117,932.0
45286,1.0,44.913978495,519.0
45290,1.0,55.8575268817,826.0
45298,1.0,73.1478494625,772.0
45313,0.0,66.4059139783,1358.0
45315,1.0,34.822580645,1770.0
45316,1.0,27.3897849458,1406.0
45318,0.0,40.4946236558,565.0
45329,1.0,54.4166666667,551.0
45333,0.0,46.51344086,1364.0
45351,0.0,58.1075268817,1634.0
45361,1.0,56.1881720433,2272.0
45365,1.0,41.7150537633,687.0
45379,0.0,72.4946236558,555.0
45389,1.0,33.23655914,1953.0
45392,0.0,57.7258064517,590.0
45403,0.0,49.3064516125,740.0
45407,1.0,37.6209677417,1620.0
45408,1.0,46.2258064517,593.0
45417,0.0,64.0537634408,762.0
45424,1.0,59.7123655917,596.0
45428,1.0,43.6236559142,543.0
45435,0.0,35.1989247308,885.0
45464,1.0,64.85483871,740.0
45469,0.0,49.5,767.0
45471,0.0,66.8467741933,563.0
45472,1.0,38.9516129033,602.0
45484,1.0,42.8978494625,2562.0
45490,1.0,34.6666666667,615.0
45493,1.0,31.1290322583,658.0
45533,1.0,64.1129032258,1307.0
45537,0.0,54.8790322583,1041.0
45549,1.0,38.3413978492,1537.0
45557,0.0,40.5779569892,1130.0
45601,0.0,38.5295698925,2339.0
45604,0.0,52.7715053767,1164.0
45607,1.0,40.1720430108,1929.0
45616,1.0,39.0268817208,1512.0
45617,0.0,52.7231182792,1269.0
45626,0.0,64.3709677417,2733.0
45647,1.0,59.9059139783,561.0
45650,1.0,45.9301075267,1249.0
45662,0.0,26.3870967742,1497.0
45682,1.0,35.190860215,1732.0
45691,0.0,45.7311827958,2085.0
45698,1.0,59.3897849458,530.0
45702,0.0,65.5645161292,3252.0
45710,0.0,62.3709677417,566.0
45711,0.0,47.88172043,636.0
45723,1.0,34.3844086025,671.0
45736,1.0,45.7822580642,2073.0
45745,0.0,35.5161290325,1151.0
45748,1.0,29.4811827958,827.0
45779,0.0,31.2741935483,716.0
45793,1.0,40.6505376342,544.0
45804,1.0,49.559139785,2314.0
45805,0.0,78.8198924733,977.0
45806,1.0,42.39516129,567.0
45820,1.0,41.7446236558,525.0
45822,0.0,30.8897849458,1868.0
45827,0.0,79.559139785,793.0
45830,0.0,61.5510752692,1639.0
45832,0.0,61.3279569892,597.0
45841,1.0,42.927419355,1133.0
45847,0.0,48.940860215,1282.0
45857,0.0,52.0833333333,1195.0
45863,1.0,50.2822580642,1010.0
45877,1.0,31.6209677417,555.0
45878,0.0,67.8736559142,937.0
45880,0.0,55.3118279567,1537.0
45891,1.0,46.60483871,642.0
45902,0.0,39.5053763442,553.0
45907,0.0,37.01344086,1424.0
45909,1.0,41.3145161292,1092.0
45915,0.0,34.3440860217,647.0
45923,1.0,57.8736559142,531.0
45925,1.0,33.4005376342,578.0
45926,1.0,41.0913978492,529.0
45937,0.0,59.1962365592,669.0
45939,0.0,40.6290322583,2270.0
45940,1.0,37.4059139783,668.0
45950,0.0,42.0833333333,576.0
45970,1.0,34.5806451617,2531.0
45984,0.0,29.2123655917,983.0
45991,1.0,61.2446236558,834.0
46001,0.0,47.927419355,690.0
46031,1.0,40.8064516125,1440.0
46041,0.0,49.2419354842,655.0
46052,0.0,70.6935483875,848.0
46053,1.0,53.5430107525,885.0
46056,0.0,43.63172043,979.0
46059,0.0,34.0026881717,618.0
46060,1.0,59.7768817208,719.0
46079,0.0,64.3763440858,751.0
46116,0.0,41.9973118283,549.0
46121,1.0,75.3655913975,944.0
46131,1.0,54.23655914,504.0
46144,1.0,65.5698924733,1989.0
46147,1.0,31.3064516125,1300.0
46150,0.0,35.9704301075,912.0
46159,1.0,45.6075268817,5233.0
46160,1.0,31.0026881717,1398.0
46161,1.0,50.6962365592,1284.0
46165,0.0,32.9435483875,667.0
46170,0.0,48.190860215,552.0
46182,1.0,37.4005376342,734.0
46189,0.0,77.6962365592,673.0
46193,1.0,68.5053763442,1408.0
46211,1.0,58.190860215,683.0
46212,1.0,53.1827956992,913.0
46226,1.0,29.2876344083,681.0
46235,1.0,33.454301075,1214.0
46238,1.0,33.1236559142,1297.0
46241,1.0,37.0940860217,1141.0
46244,1.0,54.7338709675,1150.0
46247,0.0,65.6586021508,2132.0
46249,1.0,55.3870967742,535.0
46270,1.0,36.89516129,617.0
46273,1.0,34.2419354842,3028.0
46288,1.0,30.4327956992,750.0
46304,1.0,36.9247311825,745.0
46306,0.0,56.6397849458,756.0
46329,1.0,52.7150537633,770.0
46346,1.0,56.7069892475,729.0
46348,1.0,41.6021505375,2970.0
46349,0.0,70.1075268817,1244.0
46353,0.0,67.1344086025,508.0
46359,0.0,45.9059139783,1163.0
46369,0.0,33.9838709675,1238.0
46374,1.0,31.3279569892,1128.0
46376,1.0,70.8897849458,703.0
46395,0.0,41.3763440858,3108.0
46402,1.0,50.0430107525,1770.0
46420,0.0,59.454301075,1491.0
46433,1.0,39.6666666667,1821.0
46439,0.0,32.0403225808,3089.0
46443,1.0,56.3709677417,504.0
46447,0.0,56.1935483875,971.0
46450,1.0,42.7069892475,507.0
46453,0.0,43.8924731183,859.0
46455,0.0,46.0215053767,1696.0
46480,1.0,41.7876344083,2314.0
46522,0.0,60.5322580642,569.0
46536,1.0,28.2096774192,539.0
46541,1.0,35.2419354842,830.0
46544,0.0,29.7822580642,579.0
46545,1.0,42.809139785,792.0
46564,0.0,37.5967741933,600.0
46570,0.0,45.6236559142,560.0
46571,1.0,33.0430107525,1440.0
46580,0.0,54.0510752692,1190.0
46592,0.0,38.3709677417,779.0
46610,1.0,56.9892473117,698.0
46631,0.0,31.5215053767,1361.0
46641,0.0,69.88172043,1210.0
46643,1.0,40.8763440858,1092.0
46669,1.0,58.5188172042,1242.0
46689,0.0,46.0752688175,815.0
46694,0.0,54.1102150542,862.0
46695,0.0,49.3736559142,640.0
46702,1.0,57.690860215,1363.0
46705,0.0,57.11827957,1153.0
46710,1.0,41.1397849458,1157.0
46712,1.0,41.5161290325,648.0
46716,1.0,49.5913978492,764.0
46724,0.0,40.63172043,622.0
46725,1.0,65.0215053767,1138.0
46743,1.0,47.2258064517,581.0
46775,1.0,23.4032258067,1043.0
46782,1.0,40.8790322583,684.0
46789,1.0,36.427419355,508.0
46794,1.0,25.4811827958,1492.0
46796,1.0,20.4919354842,726.0
46807,1.0,38.7580645158,1030.0
46810,0.0,28.4489247308,587.0
