id,title,image-url,categories,tags
91Gxw,Barack Obama vant fredsprisen i 2009. I årene etter har han henrettet tusenvis av personer uten rettssak og dom.,https://ap.mnocdn.no/images/654edf39-955c-4f92-99cf-512d3b0d8c3c?fit=crop&q=80&w=480,[verden],"[krig, barack obama, usa, afghanistan]"
91LGd,Julequiz 2016,https://ap.mnocdn.no/images/cb51d22a-644a-47af-b2c3-b690f0f5734b?fit=crop&q=80&w=480,[kultur],[]
91LPE,Gi til noe annet enn Kreftforeningen | Johannes Bangum,http://ap.mnocdn.no/images/0668e5e2-383d-4fe7-b932-8b03b2bb060e?fit=crop&q=80&w=480,"[meninger, debatt]","[sult, kreftforeningen, nødhjelp]"
91LkW,Stortinget vedtok ett års ekstra etterlønn til representantene,http://ap.mnocdn.no/images/a635ea16-6066-4908-b436-8c1757a12ce6?fit=crop&q=80&w=480,"[norge, politikk]","[stortinget, politikk]"
91M7E,"USAs høyesterett: Samsung slipper å betale 3,3 milliarder i erstatning",,[verden],[samsung]
91Pmr,Rakettfrykt preger Sverige - stenger kjøpesenter,https://ap.mnocdn.no/images/27f3d73f-3930-4280-aaef-b369b649812e?fit=crop&q=80&w=480,[verden],"[fyrverkeri, sverige]"
91QRM,Han var dypt deprimert. Å få denne jobben var det beste som kunne skje.,https://ap.mnocdn.no/images/7b5c3f09-8bbf-4827-a07c-840ad849a1fd?fit=crop&q=80&w=480,[okonomi],"[attføring, psykiatri, sykefravær, arbeidsliv]"
91V5W,Katie Melua: Ambisiøst og vakkert,https://ap.mnocdn.no/images/3053cab8-1b91-4d88-a558-f7af79434f9c?fit=crop&q=80&w=480,[kultur],"[musikk, musikkanmeldelse, jul]"
91VEp,Russetiden 2018 er allerede i gang. 2018!,https://ap.mnocdn.no/images/75b22132-6ae4-4c57-bb3f-fd58b73df72e?fit=crop&q=80&w=480,"[meninger, sid]","[russen, russetid]"
91VV5,Beijing: Tukling med ett-Kina-prinsippet kan ramme freden,https://ap.mnocdn.no/images/60f64a65-49aa-412e-b99a-9c47b4ae9d75?fit=crop&q=80&w=480,[verden],"[donald trump, kina, usa]"
91Vaw,Wærsted bekrefter at det har vært uenighet i Telenor-styret om Brekkes stilling,https://ap.mnocdn.no/images/d0d4e274-ee21-4326-b7fb-3b631913faff?fit=crop&q=80&w=480,[okonomi],"[sigve brekke, telenor]"
91Wo5,Tesla skal ha gått med på å punge ut 65.000 til misfornøyde bileiere,http://ap.mnocdn.no/images/9d498117-e14a-4e7c-9b47-0e0e9a9cd6ca?fit=crop&q=80&w=480,[norge],"[tesla, elbil, tesla motors]"
91X3p,PechaKucha: Fikk pistol mot tinningen mens hun forsket på planter,https://ap.mnocdn.no/images/d5f581dd-7b7e-45a2-a8ca-04daa082ee59?fit=crop&q=80&w=480,[norge],[forskning og vitenskap]
91XQd,Sender ny milliardregning til bileierne,http://ap.mnocdn.no/images/563d6995-eaa9-44a1-ac36-f1c97c7bfecb?fit=crop&q=80&w=480,[norge],"[bil, bensin, diesel, klimautslipp]"
91aBl,Syrias hær erklærer Aleppo for gjenerobret,https://ap.mnocdn.no/images/60f18592-f1a6-4236-a6f2-b8cb5b844318?fit=crop&q=80&w=480,[verden],[syriakrigen]
91aL5,Sveitsisk bank betaler gigantoppgjør til USA etter finanskrisen,https://ap.mnocdn.no/images/1199214a-7aff-4bd8-b4bc-9f0e245d9d90?fit=crop&q=80&w=480,[verden],[]
91aqq,Kommunale ulvejegere sier opp i protest,https://ap.mnocdn.no/images/a98ec736-f9e9-41d3-a813-0bf6ad83fb7c?fit=crop&q=80&w=480,[norge],"[jakt, ulv, vidar helgesen, justisdepartementet]"
91eqp,En barnevernprofessors ønskeliste | Reidun Follesø,http://ap.mnocdn.no/images/9527007f-91d3-4b60-b2f6-cc86d31191f4?fit=crop&q=80&w=480,"[meninger, debatt]","[solveig horne, barnevern]"
91n3l,"NHO vil at staten tvinger Oslo sammen med Akershus, Østfold og Buskerud",http://ap.mnocdn.no/images/a785f5cc-1991-4439-b945-e6efd15df0de?fit=crop&q=80&w=480,[osloby],"[kommunesammenslåing, oslo-politikken]"
91n69,Når verten stikker av fra regningen | Lasse Heimdal,http://ap.mnocdn.no/images/ef8905af-b309-4931-949b-98797457fba3?fit=crop&q=80&w=480,"[meninger, debatt]","[preikestolen, turisme, naturvern, friluftsliv, trolltunga]"
91n7W,Assad: Aleppo-seier et stort skritt nærmere krigsslutt,https://ap.mnocdn.no/images/94014ad9-151f-45e8-b8d7-070e43d4a016?fit=crop&q=80&w=480,[verden],"[syria, bashar al-assad, damaskus]"
91nJq,Xi Jinping er storfornøyd med Trumps «norske» ambassadør til Kina,https://ap.mnocdn.no/images/d7565a60-54d0-4fe5-baee-cace5eae5af3?fit=crop&q=80&w=480,[verden],"[beijing, xi jinping, donald trump, usa]"
91nOw,Fredsprisvinneren er like mye hauk som due,http://ap.mnocdn.no/images/8c99421e-6aa0-4dbd-be34-efa84ea53b7b?fit=crop&q=80&w=480,"[meninger, debatt]","[colombia, nobels fredspris, konflikt]"
91rPd,Språket vårt: Postfaktuelt,https://ap.mnocdn.no/images/fbb1aa0b-14e2-4bab-b4ba-38dad98359c9?fit=crop&q=80&w=480,[kultur],[]
91ry5,Eksperter på dårlig samvittighet forsurer jula! | Thomas Leikvoll,http://ap.mnocdn.no/images/8733807a-76c7-4f11-968e-c8c2111f107f?fit=crop&q=80&w=480,"[meninger, debatt]",[jul]
91wwE,"Neida, dette er ikke et vikingskip",https://ap.mnocdn.no/images/cc9e9098-042d-427d-9fad-06c9e96c0d74?fit=crop&q=80&w=480,[osloby],"[utstilling, kunst, archer, mat og næringsmidler]"
91xQM,"Stjålet konsentrasjonsleir-port funnet i Norge, politiet uten spor",http://ap.mnocdn.no/images/fd43bfca-5cad-45bf-9a23-dd84e83023d3?fit=crop&q=80&w=480,[verden],[]
91xo9,"Ta sykehussmitten alvorlig, Høie! | Bjørg Marit Andersen",http://ap.mnocdn.no/images/08b79598-0154-4ebf-98ff-2c313a40f1ef?fit=crop&q=80&w=480,"[meninger, debatt]","[antibiotikaresistens, hygiene, sykehus]"
Ay0Gx,Opprøret mot elitene skaffet ham valgseieren. Nå inntar milliardærene Trumps regjering.,https://ap.mnocdn.no/images/07a9485e-7992-4cd2-ab3d-bf602dc85264?fit=crop&q=80&w=480,[verden],"[goldman sachs, donald trump, wall street, arv, usa]"
Ay51E,Høyskolen Kristiana kjøper omstridt privatskole,https://ap.mnocdn.no/images/3a16a329-ddbc-4a69-90c1-92546294824b?fit=crop&q=80&w=480,[osloby],"[skole og utdanning, oslo]"
Ay563,Er det noen grunn til å tro at menn som har sex med menn er mindre troverdige og ærlige enn andre? | Jon Ole Whist,http://ap.mnocdn.no/images/cb58eb74-41ba-422a-8779-85ea48e11d1a?fit=crop&q=80&w=480,"[meninger, debatt]","[homofili, blodgivning]"
Ay58x,Glittershow og paljetter for utsolgte hus på Rockefeller,https://ap.mnocdn.no/images/5adc8334-4efb-4e78-add5-1ca107802cae?fit=crop&q=80&w=480,[osloby],"[konsert, bård tufte johansen, jul]"
Ay9Bx,New York Times: Trump velger Exxon Mobil-sjef som utenriksminister,https://ap.mnocdn.no/images/14876448-f11f-4dff-9b74-21db7e74b2b0?fit=crop&q=80&w=480,[verden],"[exxonmobil, russland, donald trump, usa, vladimir putin]"
Ay9Kn,Kronikk: Selvfiksjonen - et litterært endetidsfenomen? Frode Helmich Pedersen,http://ap.mnocdn.no/images/1cf8c8de-4bb0-4a77-8899-83ac87dca7d7?fit=crop&q=80&w=480,"[meninger, debatt]","[kultur, litteratur, virkelighetslitteratur, debatt, kunst]"
Ay9Lr,Nekrolog: Drude Søgaard Gjersøe,,[personalia],[nekrolog]
AyAMz,Nekrolog: Arve Bringaker,,[personalia],[nekrolog]
AyAXj,"Lille speil på veggen der, hvem er norskest i landet her? | Helene Skjeggestad",https://ap.mnocdn.no/images/1cf3a8a3-6deb-4b9a-9be4-bf090f75b3e2?fit=crop&q=80&w=480,"[meninger, kommentar]","[linda hofstad helleland, samfunnsdebatt, nasjonalisme, jul]"
AyK5E,Dronning Silvia er hjemme igjen,https://ap.mnocdn.no/images/aa038ca9-1064-415d-a647-e189c15de2fa?fit=crop&q=80&w=480,[verden],[]
AyMMn,Regjeringen sier nei til utenlandske spillselskap,https://ap.mnocdn.no/images/d014fb82-0630-4737-a5bb-00d6406bd4a8?fit=crop&q=80&w=480,[norge],[]
AyOlr,Lite snø gir skøytebonanza,https://ap.mnocdn.no/images/4586b021-4aab-4f44-b60e-a38df2965478?fit=crop&q=80&w=480,[norge],"[marka, xxl, vinter, skøyter]"
AyVeE,Kina vil levere tilbake amerikansk drone,,[verden],[]
AyVpE,Artisten Arnie Norse er død,https://ap.mnocdn.no/images/4c442beb-6e34-49f7-a9b7-d86ca8c69eb1?fit=crop&q=80&w=480,[kultur],[musikk]
AyWxn,På en søndag: La oss snakke om frihet | Per Edgar Kokkvold,http://ap.mnocdn.no/images/6c427797-9e46-4e14-8274-916f5a544941?fit=crop&q=80&w=480,"[meninger, kommentar]","[amal aden, kultur, islam, innvandring, integrering]"
AyXKj,Politi og sivile sperret inne av ras - ble reddet ut med helikopter,http://ap.mnocdn.no/images/9e7d7c17-cadb-4f20-9097-6095e3000278?fit=crop&q=80&w=480,[norge],[]
AyXer,Populistene er de store vinnerne i Italias folkeavstemning. Nå er de sterkere enn noensinne.,http://ap.mnocdn.no/images/c6c9dee5-ab63-4b75-ba53-7d1849f8f796?fit=crop&q=80&w=480,[verden],"[italia, lega nord, folkeavstemning]"
AyXpr,Politiker og to journalister drept i Finland,http://ap.mnocdn.no/images/0d8f334e-a229-44b4-b707-920dead348ca?fit=crop&q=80&w=480,[verden],"[finland, våpen]"
AygB5,Brite dømt til fengsel for mislykket angrep mot Trump,http://ap.mnocdn.no/images/c733df43-7c2d-4602-bb80-a770ba54411d?fit=crop&q=80&w=480,[verden],[]
Aygm3,37 evakuert etter brann - kvinne (80) alvorlig skadet,http://ap.mnocdn.no/images/493bb3ad-ab3f-45a1-b303-02cae4f2cf52?fit=crop&q=80&w=480,[norge],"[brann, sør-vest politidistrikt]"
Ayn8M,Slik skal de nye statsrådene hjelpe Erna Solberg å vinne valget,https://ap.mnocdn.no/images/7811a87f-d5c4-44dd-a4b3-86ae85d31a7f?fit=crop&q=80&w=480,"[norge, politikk]","[tord lien, anders anundsen, terje søviknes, per-willy amundsen, elisabeth aspaker, erna solberg, frank bakke-jensen, stortingsvalg, politikk]"
AynVz,"Kurdiske foreldre fra Irak, født i Sandnes: – Skolegudstjenester handler om respekt for norsk kultur",https://ap.mnocdn.no/images/068d1794-6935-45de-b647-7d39433d048b?fit=crop&q=80&w=480,"[meninger, sid]","[irak, midtøsten, jul]"
Ayoyj,Språket vårt: Forholdsmester 2016,https://ap.mnocdn.no/images/0591392d-6ea3-4a26-87ef-268115428f30?fit=crop&q=80&w=480,[kultur],[språk]
Ayoz3,Østlandet får det beste fyrverkeriværet,https://ap.mnocdn.no/images/94c6d971-a316-4fbe-a975-6d9d09633b62?fit=crop&q=80&w=480,[norge],[]
Ayp1r,Krim-bloggen: Likte du det brautende persongalleriet i «Trainspotting»? Da må du lese Lisa McInerneys irske versjon.,https://ap.mnocdn.no/images/ca0a6ec1-5d46-4835-98ba-bd5f9ecc2186?fit=crop&q=80&w=480,[amagasinet],[krim-bloggen]
AywOq,Økt skatt til de rike ga økt ulikhet | Haakon Riekeles,https://ap.mnocdn.no/images/3dd5e22c-56a2-4e96-bb64-d08324054cfe?fit=crop&q=80&w=480,"[meninger, debatt]",[skatter og avgifter]
Ayxqx,"Dette er totalitær logikk, Tybring-Gjedde | Vebjørn Wold",http://ap.mnocdn.no/images/5dfe2778-c8f8-4004-af95-e544c397ec8b?fit=crop&q=80&w=480,"[meninger, debatt]","[ytringsfrihet, demokrati]"
Ayxwn,I Europas tilfluktsrom er det ingen fremtid. Bare luftmangel. | Carsten Jensen,http://ap.mnocdn.no/images/3bb055b7-5b19-4b51-b600-24baf47f6d53?fit=crop&q=80&w=480,[kultur],"[wien, østerrike, politikk]"
B917Q,"Bjørn Kjos lover å skape tusenvis av jobber i Norge, hvis han får fly over Russland på veien til Asia",https://ap.mnocdn.no/images/45e71d89-6809-4ab8-89de-413a1c7ee161?fit=crop&q=80&w=480,[okonomi],"[scandinavian airlines (sas), nho, bjørn kjos, fly, turisme, norwegian, reiseliv]"
B91G7,Verneverdige boliger er mer verd enn andre,https://ap.mnocdn.no/images/1761e994-cf51-445c-a0ee-dca30ae71ea7?fit=crop&q=80&w=480,[osloby],"[oslo, byutvikling, bolig]"
B91VE,"Kosovoalbanske foreldre, født i Norge: - Det rareste spørsmålet jeg har fått er: «Er kosovoalbanere farlige sånn som de på Kasim Bæder?»",https://ap.mnocdn.no/images/1d00b986-dafd-40a2-bb2b-1f8d1905fbf5?fit=crop&q=80&w=480,"[meninger, sid]","[kosovo, albania, jul]"
B92jw,Nekrolog: Jan B. Ore,http://ap.mnocdn.no/images/de6abcd5-720b-428d-a0d8-2236922d24e8?fit=crop&q=80&w=480,[personalia],[nekrolog]
B96Ew,"Jeg er en av de selvopptatte, utakknemlige ungdommene. Det gjør meg flau.",http://ap.mnocdn.no/images/5e601276-c390-4904-be74-afa9e6ce71fa?fit=crop&q=80&w=480,"[meninger, sid]","[generasjon, ungdom, økonomi]"
B96k7,"The Weeknd: Vakre øyeblikk, store nedturer",http://ap.mnocdn.no/images/ace66632-5274-4876-a9ef-65a4dc6d4add?fit=crop&q=80&w=480,[kultur],"[kultur, musikk, musikkanmeldelse]"
B9867,Rent og tørt,https://ap.mnocdn.no/images/07c78641-8b15-45b3-b6ea-311500201a40?fit=crop&q=80&w=480,[kultur],[språk]
B98A7,Vi brukte 49 mrd. kroner på julehandelen,https://ap.mnocdn.no/images/bf1e2e5e-ae26-4fe9-9aac-f47d93b6b594?fit=crop&q=80&w=480,[okonomi],[]
B9937,Ingenting er sikkert lenger. Derfor prøver Carl I. Hagen å erobre  klimasaken fra miljøeliten.,https://ap.mnocdn.no/images/02c61027-8f21-4d6d-b4ca-ab20062b8ee0?fit=crop&q=80&w=480,"[meninger, kommentar]","[vikingtiden, klimaendringer, cicero, carl i. hagen, klima, donald trump, solberg-regjeringen, co2, fns klimapanel]"
B9BOE,STUCK ep. 4: Secuestrada,https://ap.mnocdn.no/images/cffd0140-af71-4ebd-ae84-2ebd75b2f74a?fit=crop&q=80&w=480,[verden],"[barnebortføring, vietnam, barneekteskap]"
B9EbQ,Lite håp for hvit jul på Østlandet i år,https://ap.mnocdn.no/images/869d5d4f-4398-4c37-a078-dd72e861871f?fit=crop&q=80&w=480,[norge],"[vær, snø, jul]"
B9Emw,Får ikke synge «Deilig er jorden» på barneskole i Stavanger,https://ap.mnocdn.no/images/f93e60d2-5c57-45b8-b1cd-ca2990c8d0e0?fit=crop&q=80&w=480,[norge],"[undervisning, stavanger, jul]"
B9PAe,Nordea-sjefen trøster seg med dyr laks,https://ap.mnocdn.no/images/6e68a597-3747-493e-a498-386bec311a2f?fit=crop&q=80&w=480,[okonomi],"[nordea, oljeindustrien, økonomi, olje og gass, omstilling]"
B9Pew,Skilte foreldre hjelper andre i julen,https://ap.mnocdn.no/images/f2db537d-abda-4cfa-abf3-9951da7948d9?fit=crop&q=80&w=480,[norge],"[oslo, barn, jul]"
B9QpQ,BMW tilbakekaller 200.000 biler i Kina,,[verden],[bmw]
B9X80,Hjertesaker,https://ap.mnocdn.no/images/c8c5d50a-0d5f-4ee1-8112-cf23584a5411?fit=crop&q=80&w=480,[kultur],[språk]
B9aMw,Stjernekokk gjør knallsuksess med sildesmørbrød og grøt i hjertet av New York,https://ap.mnocdn.no/images/faeb33d8-05ae-4a52-bf86-f00aa2d3340b?fit=crop&q=80&w=480,[kultur],"[restaurant, brooklyn, the new york times, mat og næringsmidler]"
B9d3l,"Det er ingen som er like, derfor er ingen normale | Anders Baumberger",http://ap.mnocdn.no/images/76cbf808-f49b-491a-bf27-3875b735ff8f?fit=crop&q=80&w=480,"[meninger, debatt]",[mobbing]
B9eqE,Listeria funnet i økologisk barnegrøt,http://ap.mnocdn.no/images/13787a97-0055-4352-abb0-8428dec67790?fit=crop&q=80&w=480,[norge],[]
B9noE,"Vaktbikkja som skal passe på at staten følger menneskerettighetene, får kritikk for sterke bånd",http://ap.mnocdn.no/images/5e8b3efb-3e96-4bc0-9140-89b745ad119b?fit=crop&q=80&w=480,[norge],[]
B9nwE,Språket vårt: Mitt og sine,https://ap.mnocdn.no/images/6bcfe954-08dd-4cd8-9338-fd3caabc374c?fit=crop&q=80&w=480,[kultur],[språk]
B9p2g,«Barnepornografi»,https://ap.mnocdn.no/images/c04c1252-af16-49e4-be30-141aacac2936?fit=crop&q=80&w=480,[kultur],[språk]
B9vW9,Ny signalfeil på Gardermobanen,http://ap.mnocdn.no/images/617a6524-0f1d-4032-8e36-35ab49d257b1?fit=crop&q=80&w=480,[norge],[]
B9z0w,Hevder Hussain skrøt av våpentrening med Bhatti,https://ap.mnocdn.no/images/c16aad48-5a7b-4ab3-ba39-8d306af29a99?fit=crop&q=80&w=480,[norge],"[den islamske staten (is), pst]"
B9zME,Ingen budsjettavtale med KrF og Venstre fredag kveld,http://ap.mnocdn.no/images/c3a8c4c5-f7fd-44e3-8af0-c81b8fa40828?fit=crop&q=80&w=480,"[norge, politikk]","[knut arild hareide, erna solberg, trine skei grande]"
B9zq7,Gi rusmisbrukere mat – uavhengig av om de slutter eller fortsetter med stoff | Mone Eli Sæland,https://ap.mnocdn.no/images/020f19cf-1c40-4981-8af8-7ada7f5872b0?fit=crop&q=80&w=480,"[meninger, debatt]","[rehabilitering, rus, mat og næringsmidler]"
E9vwG,Slik lager du det perfekte tv-dramaet,https://ap.mnocdn.no/images/bd54a3a0-1d5c-42d2-9293-7d597bbd29f1?fit=crop&q=80&w=480,[kultur],"[drama, tv]"
Ee202,Nominert til Årets osloborger: Fatema Al-Musawi,https://ap.mnocdn.no/images/1aaf3a0f-65e2-40a3-b0e0-9c952f84183a?fit=crop&q=80&w=480,[osloby],"[skamløs, debatt, islam, hijab]"
Ee2Pl,USAs nye utenriksminister: Putin-venn og speidergutt som har jobbet 40 år i samme selskap,https://ap.mnocdn.no/images/1a2b0f63-bfee-459d-abab-dd618d2984ce?fit=crop&q=80&w=480,[verden],"[exxonmobil, russland, donald trump, moskva]"
Ee2qG,Slår alarm om sikkerhetshull i nettverksruter,,[norge],[]
Ee53o,President stilles for riksrett etter skandale med sektleders datter,https://ap.mnocdn.no/images/d27f5fb1-f378-4259-abf3-b9789f1094e2?fit=crop&q=80&w=480,[verden],"[sør-korea, nord-korea]"
Ee55G,For og imot,,[kultur],[språk]
Ee5RP,Folk fryser,https://ap.mnocdn.no/images/9871a998-44b9-4b37-9d78-cd470dca4397?fit=crop&q=80&w=480,"[meninger, sid]","[flyktningepolitikk, asylpolitikk, regjeringen, asylsøkere, ungdom, flyktninger, solberg-regjeringen, asyl]"
Ee6RA,Flere redde hunder på avveie nyttårsaften,https://ap.mnocdn.no/images/e0721671-3203-488d-9055-e140e94e3b34?fit=crop&q=80&w=480,[norge],[]
Ee82G,Aftenposten mener: Angela Merkel må ta frykten på alvor,https://ap.mnocdn.no/images/9785fa54-a8a1-43ae-abef-98eb266134bd?fit=crop&q=80&w=480,"[meninger, leder]","[tyskland, overvåking, terrorisme]"
Ee9kP,Statoil selger oljesandvirksomheten,https://ap.mnocdn.no/images/515ed178-0cf3-4b12-92df-d71983048c4f?fit=crop&q=80&w=480,[okonomi],[]
Ee9nj,En milliard Yahoo-brukere kan være hacket,https://ap.mnocdn.no/images/a4725ea2-5d41-4a3e-8ebb-7d779574bad4?fit=crop&q=80&w=480,[verden],"[yahoo, it og telekom]"
Ee9ql,USAs sentralbank setter opp renten,https://ap.mnocdn.no/images/c9ec26cb-2018-4ed4-9aa5-a8a65ee0e7ef?fit=crop&q=80&w=480,[okonomi],[usa]
EeA4K,–  Det kjennes som om jeg ikke passer inn,https://ap.mnocdn.no/images/1cd6c063-0467-4cc6-a80e-442b2d4d6b0a?fit=crop&q=80&w=480,[norge],"[sorg, jul]"
EeAm2,Nekrolog: Stein Torbergsen,https://ap.mnocdn.no/images/22d91a06-4916-40dd-8162-1e79d4f0332d?fit=crop&q=80&w=480,[personalia],[nekrolog]
EeAw3,"Foreldre fra India, oppvokst på Nesodden: – I Norge er minoritetsbakgrunn en ressurs",https://ap.mnocdn.no/images/1f5493d2-8cd2-4539-b7c0-018c74f84c9b?fit=crop&q=80&w=480,"[meninger, sid]","[india, jul]"
EeAyl,Innvandrerkvinne - bruk kompetansen din! | Shakila Ashraf Nabi,https://ap.mnocdn.no/images/fd59f94c-4a90-4001-b8b2-3390b0b4966d?fit=crop&q=80&w=480,"[kronikk, meninger]","[skole og utdanning, norskopplæring, arbeidsliv]"
EeBe5,"Thailandske foreldre, oppvokst i Norge: - Jeg er så glad vi sang julesanger og spiste grøt på skolen. Det ville vi aldri gjort hjemme.",https://ap.mnocdn.no/images/cfcee044-1b51-4259-b7f9-204518abff3f?fit=crop&q=80&w=480,"[meninger, sid]","[kultur, ungdom, thailand, oppvekst]"
EeE42,Julequiz 2016,https://ap.mnocdn.no/images/cb51d22a-644a-47af-b2c3-b690f0f5734b?fit=crop&q=80&w=480,[kultur],[]
EeKAA,Kristin-drapet havner i Høyesterett,http://ap.mnocdn.no/images/425560af-b5b9-4956-bf30-1510dfff60ab?fit=crop&q=80&w=480,[norge],[høyesterett]
EeKR5,Christian Houges fotografier stiller store spørsmål i en kortsynt tid,https://ap.mnocdn.no/images/0dcae949-afce-4489-bb00-a7c4c50fa1fa?fit=crop&q=80&w=480,[kultur],"[nasa, kunstanmeldelse, kunst, natur, politikk]"
EeKXG,Hevder Krekar-misforståelse skyldes at Norge ikke forsto Italiensk lov,http://ap.mnocdn.no/images/c9443ab6-34b2-4dda-adcf-d734ccb019eb?fit=crop&q=80&w=480,[norge],[]
EeKaA,«Hotell i særklasse»-stjerne død,http://ap.mnocdn.no/images/416f8b15-3c4c-4789-8cfb-03e7d3c46f9d?fit=crop&q=80&w=480,[verden],"[bbc, hotell, tv]"
EeL8G,Livstidsstraff etter at toåring døde i varm bil,,[verden],"[drap, usa, barnemishandling]"
EeLbG,Sesong 3 av Skam hjalp meg ut av skapet | Jonathan Gaathaug Nielsen,http://ap.mnocdn.no/images/f6eed600-5c96-4eda-9cf1-df88245207c2?fit=crop&q=80&w=480,"[meninger, sid]","[homofili, lhbt, skam]"
EeMBP,Nesten sommervarme på Møre,https://ap.mnocdn.no/images/55e2dda2-2f96-42a5-aeff-e42018e13829?fit=crop&q=80&w=480,[norge],[vær]
EeMEj,FN skal overvåke evakueringen fra Aleppo,https://ap.mnocdn.no/images/08e47ad5-581f-45b5-aa2a-c53eb880ede1?fit=crop&q=80&w=480,[verden],[]
EeP93,Her leter de etter radioaktive juletrær i Moskva. Russere advares mot å kjøpe trær med ukjent opprinnelse.,https://ap.mnocdn.no/images/7bd50797-f101-4368-b850-919494deba61?fit=crop&q=80&w=480,[verden],"[russland, stråling, ukraina, tsjernobyl, moskva, tv]"
EePn3,Politihunden «Appie» døde under trening: – Man trener mye sammen og får et nært forhold,https://ap.mnocdn.no/images/97c29778-6cf2-4416-aeb4-dc9e54846e93?fit=crop&q=80&w=480,[osloby],"[ulykker, politiet]"
EeVo5,Diplomat om språkbruken til Israels statsminister: - Uten sidestykke,https://ap.mnocdn.no/images/254c4840-8506-411a-bfd2-e4a849c527ea?fit=crop&q=80&w=480,[verden],"[israel, benjamin netanyahu]"
EeVza,Syv asylsøkere siktet for å ha satt fyr på hjemløs,https://ap.mnocdn.no/images/15eda31a-e677-4898-9682-a398af7fdaff?fit=crop&q=80&w=480,[verden],"[tyskland, ungdom, berlin]"
EeXm3,Ingen fred mellom Wærsted og Brekke,https://ap.mnocdn.no/images/e159df2a-94d7-437a-8e64-0e67aa962156?fit=crop&q=80&w=480,[okonomi],"[berit svendsen, kommentar, sigve brekke, telenor arena, knut storberget, martin kolberg, panama, verdens gang (vg), aftenposten, næringsliv, monica mæland]"
EeXwj,Målet om økologisk matproduksjon ble ikke nådd. Nå fjernes det.,https://ap.mnocdn.no/images/2e01bb52-7024-4864-bd87-ea2569331780?fit=crop&q=80&w=480,[okonomi],"[landbruk, jon georg dale]"
Eee0l,"UDI: – Er blitt mer nyanserte, ikke strengere",https://ap.mnocdn.no/images/67fd9679-0215-4201-afc6-264b85fdeebb?fit=crop&q=80&w=480,[norge],"[migrantkrisen i europa, asylpolitikk, asylsøkere, menneskerettigheter]"
Eee8a,Aftenposten mener: Kildekritikk må bli en nøkkelferdighet,https://ap.mnocdn.no/images/f3e9d0c9-2ffc-4065-9c91-a5be4c1655eb?fit=crop&q=80&w=480,"[meninger, leder]","[utdanningsdirektoratet, skole og utdanning, barn, facebook]"
EeeLl,Donald Trump formelt valgt til president,https://ap.mnocdn.no/images/3b574a97-3fe6-4361-b5aa-2e55fa3deb8b?fit=crop&q=80&w=480,[verden],"[donald trump, usa]"
EeeWj,Unngå disse dumme statusene på Facebook i julen. Vær så snill. | Lise Johanne H. Moen,https://ap.mnocdn.no/images/eabc7ef6-25a4-460c-b934-71f81d0e1b2f?fit=crop&q=80&w=480,"[meninger, sid]","[sosiale medier, jul]"
EegyK,Byrådet krever ekstern granskning av søppelkaoset,https://ap.mnocdn.no/images/8d9135ab-45fe-44c8-a13d-d71a9e61f171?fit=crop&q=80&w=480,[osloby],"[lan marie nguyen berg, raymond johansen]"
Eek1j,Nominert til Årets osloborger: Solveig Ude,https://ap.mnocdn.no/images/6eb4c840-4690-4b83-a397-fa24c98aaa24?fit=crop&q=80&w=480,[osloby],"[pappa, mamma, kripos, barn, vold]"
EekQP,Carl I. Hagen vil tilbake på Stortinget,http://ap.mnocdn.no/images/8d783397-256d-4cf8-911c-072c599c14a7?fit=crop&q=80&w=480,[norge],[]
Eemkj,Sandberg: Frp ville gått ut av regjering hvis bilpakken ble rørt,https://ap.mnocdn.no/images/4d818ef0-bf7f-4fb5-a47e-72fd1a733519?fit=crop&q=80&w=480,"[norge, politikk]","[fremskrittspartiet (frp), bensin, per sandberg, statsbudsjettet, diesel, erna solberg, kabinettsspørsmål, høyre (h), drivstoff]"
Eep2l,Ingvild Tennfjord: Seks juleviner er alt du trenger,https://ap.mnocdn.no/images/3ede686e-556d-465b-8c86-9b7c3643c1f5?fit=crop&q=80&w=480,[amagasinet],"[ingvild tennfjord, vin]"
EerE3,To av tre er mot DAB-tvang,https://ap.mnocdn.no/images/8cb3a95c-b1c4-44dd-87d1-b8a1e5d8d519?fit=crop&q=80&w=480,[norge],"[radio, dab, dagbladet]"
EerPj,Aftenposten mener: Det handler ikke bare om ulv,https://ap.mnocdn.no/images/2c8d31a8-fe70-485d-82cb-8a5079e38b04?fit=crop&q=80&w=480,"[meninger, leder]","[ulv, vidar helgesen, stortinget]"
EerV2,Jobbekspertene: Sagt opp - eller oppsagt?,https://ap.mnocdn.no/images/ea4cf9cc-a5df-4b72-a523-67d81b98a754?fit=crop&q=80&w=480,[okonomi],[jobb og karriere]
EeyKK,Det er et av de største fornyelsesprosjektene i Telenors historie. Nå har  hoveddelen av prestisjeprosjektet strandet.,https://ap.mnocdn.no/images/52671b47-f54a-440f-b4a1-b153303119b3?fit=crop&q=80&w=480,[norge],"[berit svendsen, sigve brekke, telenor, india, it og telekom, bredbånd]"
EoWjG,DNB sendte rike nordmenn til skatteparadis,https://ap.mnocdn.no/images/0731c1a5-906d-4fe5-bd27-50f65c976f65?fit=crop&q=80&w=480,[okonomi],[]
