	genderLabel	ageLabel	numEventsTotal
3873	0.0	74.2741935483	555.0
3874	0.0	24.9166666667	528.0
3875	0.0	37.8629032258	1105.0
3876	0.0	70.0967741933	1168.0
3877	0.0	71.6747311825	961.0
3878	0.0	60.3387096775	657.0
3879	0.0	68.1209677417	1920.0
3880	0.0	45.8037634408	879.0
3881	0.0	47.6827956992	755.0
3882	0.0	57.9086021508	1150.0
3883	0.0	35.2822580642	818.0
3884	0.0	50.9435483875	1335.0
3885	0.0	44.204301075	945.0
3886	1.0	64.4919354842	2183.0
3887	1.0	37.295698925	1995.0
3888	1.0	45.9220430108	1017.0
3889	1.0	35.7930107525	596.0
3890	0.0	48.1854838708	723.0
3891	0.0	44.4892473117	1176.0
3892	0.0	67.0268817208	1558.0
3893	0.0	67.8575268817	668.0
3894	1.0	53.7419354842	682.0
3895	0.0	59.3010752692	1269.0
3896	0.0	52.8978494625	1871.0
3897	0.0	24.6236559142	636.0
3898	0.0	27.25	623.0
3899	0.0	51.6720430108	1882.0
3900	0.0	38.5188172042	873.0
3901	1.0	30.6559139783	705.0
3902	0.0	26.3655913975	676.0
3903	0.0	49.2392473117	1247.0
3904	0.0	63.5913978492	806.0
3905	0.0	53.63172043	1016.0
3906	1.0	38.36827957	528.0
3907	1.0	61.9623655917	552.0
3908	0.0	53.8145161292	574.0
3909	1.0	67.8467741933	653.0
3910	0.0	53.4112903225	1680.0
3911	0.0	35.85483871	570.0
3912	0.0	40.4220430108	1261.0
3913	1.0	59.7768817208	841.0
3914	1.0	57.1586021508	1025.0
3915	0.0	37.8010752692	1375.0
3916	1.0	26.3172043008	596.0
3917	1.0	59.4838709675	571.0
3918	0.0	46.6209677417	614.0
3919	0.0	61.1344086025	725.0
3920	0.0	47.8387096775	547.0
3921	1.0	58.8198924733	828.0
3922	0.0	62.336021505	653.0
3923	1.0	50.89516129	1275.0
3924	1.0	65.4704301075	1607.0
3925	0.0	47.572580645	597.0
3926	1.0	44.7768817208	762.0
3927	1.0	77.6102150542	2373.0
3928	0.0	28.4247311825	566.0
3929	0.0	69.3897849458	2178.0
3930	0.0	41.3655913975	694.0
3931	1.0	36.2715053767	633.0
3932	1.0	29.6935483875	1170.0
3933	1.0	75.9032258067	591.0
3934	0.0	72.73655914	789.0
3935	0.0	54.954301075	1020.0
3936	0.0	37.9569892475	2826.0
3937	0.0	27.9623655917	654.0
3938	0.0	51.3790322583	1502.0
3939	0.0	50.0	999.0
3940	0.0	56.4032258067	1138.0
3941	1.0	51.4327956992	592.0
3942	0.0	54.0403225808	507.0
3943	0.0	37.3118279567	705.0
3944	1.0	29.2096774192	1172.0
3945	0.0	45.2553763442	1049.0
3946	1.0	53.4220430108	3627.0
3947	0.0	58.2822580642	1115.0
3948	0.0	27.3010752692	530.0
3949	0.0	25.7526881717	614.0
3950	1.0	29.677419355	1261.0
3951	1.0	33.7096774192	726.0
3952	1.0	55.795698925	516.0
3953	1.0	50.2876344083	1056.0
3954	0.0	67.5107526883	735.0
3955	1.0	52.8870967742	855.0
3956	0.0	42.0510752692	851.0
3957	0.0	40.927419355	655.0
3958	1.0	30.7930107525	1081.0
3959	1.0	27.3387096775	1582.0
3960	0.0	45.6586021508	1446.0
3961	1.0	33.6989247308	1827.0
3962	1.0	26.6801075267	1049.0
3963	1.0	34.2661290325	553.0
3964	0.0	36.9919354842	1169.0
3965	1.0	31.0698924733	1302.0
3966	1.0	42.7446236558	844.0
3967	0.0	58.4005376342	569.0
3968	0.0	57.6559139783	612.0
3969	0.0	70.1854838708	2362.0
3970	1.0	50.3978494625	1955.0
3971	1.0	47.5	664.0
3972	0.0	40.38172043	1111.0
3973	1.0	30.3010752692	572.0
3974	1.0	31.0752688175	2046.0
3975	1.0	53.545698925	797.0
3976	1.0	25.9946236558	1537.0
3977	1.0	32.3118279567	1866.0
3978	0.0	54.8252688175	2049.0
3979	0.0	62.6720430108	1149.0
3980	1.0	49.4946236558	1803.0
3981	0.0	70.9731182792	2589.0
3982	0.0	42.6424731183	629.0
3983	0.0	47.89516129	509.0
3984	1.0	28.6881720433	2955.0
3985	1.0	53.5295698925	928.0
3986	0.0	54.045698925	1578.0
3987	0.0	70.7069892475	950.0
3988	0.0	55.2284946233	630.0
3989	0.0	31.913978495	790.0
3990	1.0	32.0403225808	1477.0
3991	0.0	47.26344086	3087.0
3992	1.0	38.4112903225	531.0
3993	0.0	44.8844086025	514.0
3994	0.0	38.0430107525	690.0
3995	0.0	46.8279569892	1212.0
3996	0.0	42.4892473117	2515.0
3997	1.0	40.559139785	2867.0
3998	1.0	46.3790322583	758.0
3999	0.0	53.1935483875	1591.0
4000	1.0	37.9946236558	628.0
4001	0.0	54.1424731183	1734.0
4002	0.0	69.4247311825	2515.0
4003	0.0	55.98655914	501.0
4004	0.0	52.6854838708	692.0
4005	1.0	24.1747311825	1791.0
4006	0.0	71.9005376342	3054.0
4007	1.0	46.559139785	2193.0
4008	1.0	35.8172043008	840.0
4009	0.0	46.7795698925	502.0
4010	1.0	34.2204301075	827.0
4011	0.0	25.6559139783	616.0
4012	1.0	36.9301075267	1363.0
4013	1.0	26.0	944.0
4014	0.0	55.5564516125	1090.0
4015	0.0	46.954301075	551.0
4016	1.0	40.7715053767	891.0
4017	0.0	43.7150537633	917.0
4018	0.0	68.8844086025	1501.0
4019	1.0	51.9462365592	994.0
4020	1.0	46.204301075	657.0
4021	0.0	53.5026881717	2486.0
4022	1.0	48.3252688175	826.0
4023	0.0	60.0241935483	660.0
4024	1.0	63.5483870967	544.0
4025	1.0	36.9650537633	729.0
4026	1.0	42.7231182792	559.0
4027	1.0	28.6370967742	1227.0
4028	1.0	31.4193548383	645.0
4029	0.0	63.5752688175	3566.0
4030	0.0	36.7903225808	1442.0
4031	1.0	22.2338709675	881.0
4032	1.0	52.3924731183	2429.0
4033	1.0	39.2688172042	647.0
4034	0.0	41.4811827958	762.0
4035	0.0	67.954301075	582.0
4036	0.0	56.3010752692	643.0
4037	0.0	37.1881720433	807.0
4038	0.0	54.2983870967	508.0
4039	1.0	45.0403225808	1111.0
4040	0.0	60.0188172042	718.0
4041	1.0	51.4435483875	1872.0
4042	0.0	61.7419354842	1646.0
4043	1.0	56.4166666667	751.0
4044	0.0	53.7849462367	710.0
4045	0.0	54.8037634408	614.0
4046	0.0	25.8010752692	1362.0
4047	1.0	49.36827957	1312.0
4048	0.0	64.4005376342	932.0
4049	0.0	54.9516129033	855.0
4050	0.0	60.3655913975	939.0
4051	0.0	44.7150537633	659.0
4052	1.0	47.0510752692	1186.0
4053	0.0	38.9677419358	796.0
4054	1.0	39.7849462367	839.0
4055	0.0	71.3736559142	529.0
4056	0.0	71.2284946233	1083.0
4057	1.0	26.5215053767	742.0
4058	1.0	49.7526881717	577.0
4059	1.0	50.3575268817	693.0
4060	1.0	63.6559139783	506.0
4061	0.0	26.8736559142	1152.0
4062	1.0	45.2446236558	850.0
4063	1.0	63.7338709675	686.0
4064	1.0	47.1666666667	586.0
4065	1.0	56.2983870967	1273.0
4066	0.0	59.1102150542	733.0
4067	0.0	32.8037634408	748.0
4068	0.0	70.913978495	557.0
4069	0.0	70.0215053767	860.0
4070	0.0	37.0215053767	721.0
4071	0.0	51.2231182792	899.0
4072	0.0	39.86827957	1298.0
4073	1.0	53.0913978492	512.0
4074	0.0	52.2580645158	791.0
4075	0.0	46.1559139783	2406.0
4076	0.0	38.8978494625	1710.0
4077	0.0	36.8655913975	784.0
4078	1.0	30.5403225808	860.0
4079	0.0	58.6854838708	689.0
4080	1.0	36.8494623658	630.0
4081	0.0	44.5430107525	726.0
4082	1.0	44.9704301075	1246.0
4083	0.0	47.1935483875	1474.0
4084	0.0	33.5994623658	1907.0
4085	1.0	43.9784946233	3030.0
4086	0.0	40.0833333333	791.0
4087	0.0	27.9704301075	3309.0
4088	1.0	32.7930107525	833.0
4089	0.0	50.86827957	1765.0
4090	1.0	39.9489247308	777.0
4091	1.0	47.2768817208	821.0
4092	0.0	48.88172043	928.0
4093	1.0	43.1478494625	1036.0
4094	1.0	66.01344086	721.0
4095	1.0	41.8010752692	606.0
4096	0.0	61.4005376342	547.0
4097	0.0	64.7123655917	973.0
4098	0.0	44.1720430108	1337.0
4099	1.0	60.3897849458	708.0
4100	0.0	46.38172043	695.0
4101	0.0	33.5026881717	575.0
4102	0.0	29.2822580642	1592.0
4103	0.0	27.5080645158	667.0
4104	0.0	50.5483870967	1327.0
4105	1.0	63.822580645	967.0
4106	1.0	43.3897849458	1427.0
4107	0.0	74.6155913975	855.0
4108	0.0	35.5645161292	560.0
4109	0.0	72.4193548383	1601.0
4110	0.0	66.9677419358	651.0
4111	1.0	34.1962365592	968.0
4112	1.0	44.9946236558	633.0
4113	0.0	47.1263440858	737.0
4114	0.0	47.3763440858	1241.0
4115	0.0	32.822580645	514.0
4116	0.0	35.8145161292	652.0
4117	1.0	33.913978495	1241.0
4118	0.0	67.5672043008	1147.0
4119	1.0	45.6693548383	588.0
4120	1.0	57.1612903225	2227.0
4121	1.0	53.8897849458	1236.0
4122	0.0	44.677419355	3997.0
4123	0.0	60.1586021508	567.0
4124	0.0	62.8655913975	698.0
4125	0.0	46.6102150542	579.0
4126	1.0	37.13172043	1331.0
4127	0.0	66.0322580642	1646.0
4128	0.0	68.295698925	1099.0
4129	0.0	52.9973118283	1039.0
4130	1.0	64.0376344083	753.0
4131	0.0	69.5	583.0
4132	0.0	45.01344086	709.0
4133	0.0	40.8198924733	659.0
4134	0.0	33.8602150542	1551.0
4135	1.0	34.1612903225	708.0
4136	1.0	60.3440860217	601.0
4137	0.0	58.25	2854.0
4138	0.0	57.6881720433	980.0
4139	0.0	20.5188172042	576.0
4140	0.0	28.6263440858	622.0
4141	0.0	38.9381720433	1719.0
4142	0.0	57.4489247308	981.0
4143	0.0	29.1693548383	3218.0
4144	1.0	54.0913978492	572.0
4145	1.0	47.1747311825	1046.0
4146	0.0	40.309139785	891.0
4147	0.0	53.0376344083	664.0
4148	1.0	48.10483871	713.0
4149	0.0	60.295698925	1051.0
4150	0.0	60.7231182792	925.0
4151	0.0	46.4569892475	1091.0
4152	0.0	44.6827956992	1655.0
4153	0.0	30.5268817208	3576.0
4154	0.0	38.954301075	2244.0
4155	0.0	37.7473118283	1731.0
4156	1.0	38.2419354842	546.0
4157	1.0	59.3575268817	1052.0
4158	0.0	17.3279569892	976.0
4159	1.0	57.309139785	578.0
4160	0.0	48.0026881717	887.0
4161	1.0	47.01344086	607.0
4162	0.0	21.2096774192	839.0
4163	1.0	28.7096774192	1618.0
4164	0.0	52.8978494625	1265.0
4165	0.0	32.0080645158	880.0
4166	0.0	55.7849462367	1408.0
4167	1.0	54.5241935483	617.0
4168	0.0	50.9623655917	1371.0
4169	1.0	46.4327956992	766.0
4170	1.0	64.3978494625	839.0
4171	1.0	51.9032258067	510.0
4172	0.0	53.1962365592	664.0
4173	0.0	40.8467741933	1111.0
4174	0.0	51.2795698925	946.0
4175	0.0	59.8010752692	2001.0
4176	0.0	48.677419355	2176.0
4177	1.0	47.4946236558	559.0
4178	0.0	45.9892473117	591.0
4179	0.0	48.5967741933	1420.0
4180	0.0	55.1612903225	1062.0
4181	0.0	68.7741935483	1435.0
4182	0.0	46.5053763442	802.0
4183	1.0	39.2123655917	916.0
4184	0.0	57.85483871	1470.0
4185	0.0	29.822580645	909.0
4186	0.0	44.2338709675	2057.0
4187	1.0	54.1209677417	622.0
4188	0.0	39.4731182792	536.0
4189	0.0	59.4811827958	1446.0
4190	0.0	66.3978494625	1452.0
4191	0.0	70.8763440858	1416.0
4192	1.0	27.190860215	1918.0
4193	0.0	41.98655914	673.0
4194	0.0	72.8172043008	1126.0
4195	0.0	69.76344086	928.0
4196	1.0	29.9301075267	982.0
4197	1.0	30.7607526883	823.0
4198	1.0	59.5	2056.0
4199	0.0	64.3333333333	822.0
4200	0.0	54.954301075	586.0
4201	1.0	65.427419355	1241.0
4202	1.0	41.4220430108	1854.0
4203	0.0	56.0188172042	1033.0
4204	0.0	28.322580645	747.0
4205	1.0	44.690860215	965.0
4206	1.0	29.9086021508	950.0
4207	0.0	54.7473118283	1084.0
4208	1.0	36.6290322583	881.0
4209	1.0	28.0887096775	711.0
4210	0.0	70.3575268817	1086.0
4211	0.0	53.4247311825	723.0
4212	0.0	46.572580645	1482.0
4213	1.0	40.7661290325	1271.0
4214	0.0	58.8602150542	872.0
4215	1.0	48.7419354842	771.0
4216	1.0	41.7741935483	658.0
4217	0.0	61.5268817208	979.0
4218	1.0	52.0322580642	542.0
4219	0.0	66.0537634408	1156.0
4220	1.0	46.2258064517	728.0
4221	1.0	56.4623655917	2345.0
4222	0.0	50.9919354842	543.0
4223	0.0	38.6075268817	731.0
4224	1.0	42.10483871	568.0
4225	0.0	46.822580645	612.0
4226	0.0	46.1720430108	674.0
4227	0.0	67.3897849458	1962.0
4228	1.0	50.8198924733	1958.0
4229	1.0	32.7096774192	1167.0
4230	1.0	72.6747311825	702.0
4231	0.0	45.98655914	1507.0
4232	0.0	63.8467741933	677.0
4233	0.0	39.7150537633	636.0
4234	1.0	33.7741935483	641.0
4235	0.0	22.427419355	3999.0
4236	1.0	52.0994623658	736.0
4237	1.0	32.336021505	1442.0
4238	1.0	52.6209677417	883.0
4239	1.0	28.927419355	591.0
4240	0.0	34.4032258067	578.0
4241	0.0	55.2311827958	615.0
4242	1.0	30.8763440858	502.0
4243	1.0	43.0510752692	734.0
4244	0.0	25.5268817208	921.0
4245	0.0	66.2123655917	1186.0
4246	0.0	30.3844086025	647.0
4247	0.0	51.4623655917	515.0
4248	0.0	43.9166666667	808.0
4249	1.0	44.3709677417	584.0
4250	1.0	32.809139785	1089.0
4251	0.0	58.4784946233	1554.0
4252	0.0	53.2741935483	1213.0
4253	1.0	56.836021505	633.0
4254	0.0	56.6586021508	1573.0
4255	0.0	33.4220430108	1203.0
4256	0.0	50.4086021508	2504.0
4257	1.0	30.7150537633	1699.0
4258	1.0	29.6129032258	846.0
4259	0.0	29.1962365592	561.0
4260	1.0	53.7150537633	708.0
4261	1.0	75.4435483875	2336.0
4262	0.0	44.4516129033	1546.0
4263	1.0	43.4784946233	596.0
4264	0.0	37.9919354842	2315.0
4265	0.0	48.76344086	755.0
4266	0.0	72.4946236558	841.0
4267	1.0	48.9919354842	1009.0
4268	0.0	41.1532258067	1340.0
4269	0.0	37.25	1106.0
4270	0.0	39.5295698925	847.0
4271	1.0	39.5241935483	573.0
4272	0.0	55.2768817208	723.0
4273	1.0	44.0779569892	708.0
4274	0.0	57.7150537633	3153.0
4275	0.0	56.2284946233	6072.0
4276	0.0	56.9193548383	2535.0
4277	1.0	34.4381720433	2178.0
4278	0.0	31.3575268817	1315.0
4279	0.0	66.7849462367	889.0
4280	0.0	71.2849462367	710.0
4281	0.0	62.3870967742	5398.0
4282	0.0	37.1102150542	752.0
4283	1.0	52.5403225808	1059.0
4284	1.0	35.2903225808	772.0
4285	0.0	71.9650537633	1587.0
4286	1.0	25.0295698925	964.0
4287	1.0	46.9946236558	5557.0
4288	0.0	69.0026881717	1719.0
4289	0.0	55.2688172042	2878.0
4290	0.0	37.9677419358	943.0
4291	1.0	32.1102150542	582.0
4292	0.0	55.1478494625	1265.0
4293	0.0	40.1693548383	1556.0
4294	1.0	38.0698924733	634.0
4295	0.0	55.2688172042	1093.0
4296	1.0	52.2311827958	785.0
4297	1.0	19.7580645158	1380.0
4298	0.0	39.6720430108	912.0
4299	0.0	45.6102150542	1482.0
4300	0.0	52.38172043	809.0
4301	0.0	60.6021505375	1168.0
4302	0.0	52.0940860217	1367.0
4303	0.0	47.4327956992	2304.0
4304	1.0	49.0430107525	1899.0
4305	0.0	39.4784946233	1003.0
4306	0.0	47.85483871	3133.0
4307	0.0	37.7741935483	1007.0
4308	0.0	34.0026881717	649.0
4309	0.0	33.6801075267	1046.0
4310	0.0	50.98655914	693.0
4311	0.0	32.2016129033	1316.0
4312	1.0	60.6129032258	1457.0
4313	1.0	55.9919354842	1257.0
4314	0.0	49.9516129033	1018.0
4315	0.0	58.0268817208	697.0
4316	0.0	40.85483871	808.0
4317	1.0	68.0349462367	3030.0
4318	0.0	50.9247311825	617.0
4319	0.0	57.1747311825	709.0
4320	1.0	30.8494623658	1693.0
4321	0.0	40.822580645	1293.0
4322	0.0	51.8655913975	1749.0
4323	0.0	52.2231182792	932.0
4324	0.0	49.086021505	621.0
4325	0.0	52.7204301075	690.0
4326	1.0	41.6720430108	723.0
4327	0.0	27.7123655917	1943.0
4328	1.0	60.1209677417	706.0
4329	0.0	68.2876344083	822.0
4330	0.0	72.2150537633	1353.0
4331	0.0	41.5188172042	740.0
4332	1.0	39.7338709675	694.0
4333	0.0	50.0403225808	2210.0
4334	1.0	32.6397849458	1274.0
4335	0.0	40.7715053767	896.0
4336	1.0	30.2258064517	1049.0
4337	0.0	51.4650537633	863.0
4338	1.0	34.7258064517	540.0
4339	1.0	39.6935483875	620.0
4340	0.0	44.6129032258	1054.0
4341	0.0	55.5967741933	1104.0
4342	1.0	41.0752688175	999.0
4343	0.0	47.6155913975	859.0
4344	1.0	44.88172043	507.0
4345	0.0	68.9059139783	507.0
4346	1.0	24.7715053767	1586.0
4347	0.0	39.0833333333	1727.0
4348	0.0	58.9892473117	1332.0
4349	0.0	28.336021505	615.0
4350	1.0	58.9946236558	1035.0
4351	1.0	53.7473118283	511.0
4352	1.0	40.6478494625	1166.0
4353	1.0	53.3467741933	595.0
4354	1.0	34.4623655917	577.0
4355	0.0	41.9193548383	2779.0
4356	1.0	51.9247311825	858.0
4357	0.0	30.8198924733	751.0
4358	0.0	63.6827956992	649.0
4359	0.0	36.295698925	547.0
4360	0.0	46.11827957	503.0
4361	0.0	75.4838709675	810.0
4362	0.0	72.2930107525	1018.0
4363	1.0	39.7903225808	643.0
4364	1.0	36.26344086	1015.0
4365	1.0	37.73655914	570.0
4366	1.0	39.1209677417	750.0
4367	1.0	44.2150537633	1274.0
4368	0.0	55.1935483875	1641.0
4369	0.0	40.6397849458	2128.0
4370	1.0	25.7715053767	838.0
4371	0.0	72.8413978492	510.0
4372	1.0	78.3198924733	2373.0
4373	0.0	51.0698924733	846.0
4374	1.0	45.8897849458	3171.0
4375	0.0	69.1209677417	2197.0
4376	1.0	42.2768817208	807.0
4377	0.0	22.704301075	1076.0
4378	1.0	34.88172043	1608.0
4379	1.0	29.9354838708	1144.0
4380	1.0	50.0887096775	938.0
4381	0.0	55.2795698925	1675.0
4382	0.0	41.7258064517	663.0
4383	0.0	50.8118279567	774.0
4384	0.0	79.2607526883	775.0
4385	1.0	48.6693548383	1887.0
4386	1.0	38.3172043008	544.0
4387	1.0	45.8037634408	2031.0
4388	1.0	29.1854838708	1489.0
4389	0.0	42.6236559142	1933.0
4390	1.0	65.9435483875	700.0
4391	1.0	50.10483871	2444.0
4392	0.0	40.1263440858	661.0
4393	1.0	53.60483871	677.0
4394	0.0	48.2741935483	886.0
4395	0.0	29.9247311825	735.0
4396	1.0	43.3172043008	770.0
4397	0.0	42.4327956992	634.0
4398	0.0	38.5833333333	1099.0
4399	0.0	63.0080645158	755.0
4400	1.0	61.1290322583	1459.0
4401	1.0	38.85483871	1595.0
4402	0.0	53.559139785	750.0
4403	1.0	48.86827957	1504.0
4404	0.0	61.86827957	783.0
4405	0.0	41.26344086	1721.0
4406	0.0	41.6370967742	873.0
4407	1.0	56.7258064517	1841.0
4408	1.0	42.7338709675	1501.0
4409	0.0	58.8790322583	1960.0
4410	0.0	45.1747311825	779.0
4411	0.0	47.3844086025	680.0
4412	1.0	44.7473118283	663.0
4413	1.0	39.8037634408	631.0
4414	1.0	66.454301075	957.0
4415	1.0	31.8655913975	595.0
4416	0.0	43.1236559142	1019.0
4417	1.0	47.677419355	1239.0
4418	0.0	27.7392473117	1999.0
4419	0.0	58.3145161292	890.0
4420	0.0	65.7930107525	2300.0
4421	0.0	52.454301075	1666.0
4422	1.0	56.8790322583	568.0
4423	1.0	36.1532258067	568.0
4424	0.0	58.690860215	1937.0
4425	1.0	52.4220430108	2725.0
4426	1.0	35.1370967742	991.0
4427	1.0	62.586021505	1321.0
4428	1.0	55.8279569892	672.0
4429	0.0	51.5806451617	1078.0
4430	0.0	26.89516129	1016.0
4431	1.0	45.1102150542	1101.0
4432	0.0	53.1962365592	719.0
4433	0.0	39.6693548383	655.0
4434	1.0	52.3655913975	1713.0
4435	0.0	61.5752688175	1164.0
4436	1.0	29.7849462367	1256.0
4437	1.0	54.89516129	811.0
4438	1.0	55.4381720433	744.0
4439	1.0	47.4704301075	725.0
4440	0.0	47.7661290325	1265.0
4441	1.0	35.3252688175	684.0
4442	1.0	23.3494623658	2933.0
4443	1.0	54.927419355	985.0
4444	1.0	20.85483871	761.0
4445	0.0	73.3279569892	1847.0
4446	0.0	27.4247311825	843.0
4447	0.0	65.4569892475	536.0
4448	1.0	37.3064516125	668.0
4449	1.0	37.1478494625	564.0
4450	0.0	30.1424731183	1066.0
4451	1.0	54.3440860217	698.0
4452	0.0	28.5268817208	1053.0
4453	0.0	63.8763440858	1268.0
4454	1.0	31.809139785	642.0
4455	1.0	37.7795698925	641.0
4456	0.0	40.9677419358	796.0
4457	0.0	55.7553763442	870.0
4458	0.0	43.5537634408	1061.0
4459	0.0	69.4112903225	1234.0
4460	0.0	41.0161290325	1546.0
4461	1.0	37.4489247308	672.0
4462	0.0	36.4462365592	1555.0
4463	0.0	65.072580645	827.0
4464	1.0	38.4086021508	1967.0
4465	0.0	26.4650537633	2370.0
4466	1.0	37.9112903225	944.0
4467	1.0	33.8763440858	3666.0
4468	1.0	45.3790322583	662.0
4469	1.0	40.8978494625	1497.0
4470	1.0	42.10483871	2308.0
4471	0.0	48.7661290325	1834.0
4472	0.0	52.0215053767	597.0
4473	0.0	74.0	964.0
4474	1.0	50.2795698925	1453.0
4475	1.0	44.2526881717	1178.0
4476	0.0	59.4032258067	759.0
4477	0.0	36.9489247308	921.0
4478	0.0	71.4032258067	678.0
4479	0.0	44.3064516125	1286.0
4480	0.0	53.1962365592	2807.0
4481	0.0	36.940860215	1940.0
4482	1.0	62.0994623658	1297.0
4483	0.0	60.4193548383	940.0
4484	0.0	34.0026881717	725.0
4485	0.0	59.7338709675	857.0
4486	1.0	51.3118279567	1108.0
4487	1.0	42.86827957	1502.0
4488	1.0	26.4247311825	890.0
4489	1.0	54.1370967742	799.0
4490	0.0	70.0564516125	2415.0
4491	0.0	63.14516129	544.0
4492	0.0	39.8118279567	1041.0
4493	1.0	36.0994623658	945.0
4494	0.0	42.6666666667	671.0
4495	0.0	68.6612903225	538.0
4496	1.0	40.9677419358	1282.0
4497	0.0	39.1290322583	1201.0
4498	1.0	39.8118279567	1376.0
4499	0.0	72.3790322583	1046.0
4500	1.0	60.5026881717	1120.0
4501	0.0	42.0779569892	2158.0
4502	0.0	37.0537634408	549.0
4503	0.0	42.927419355	843.0
4504	0.0	36.51344086	1464.0
4505	1.0	37.1989247308	788.0
4506	0.0	52.0645161292	1027.0
4507	0.0	27.1129032258	2289.0
4508	1.0	55.6827956992	1977.0
4509	0.0	51.3897849458	944.0
4510	0.0	51.8387096775	1610.0
4511	0.0	35.3145161292	1816.0
4512	0.0	41.8145161292	538.0
4513	0.0	31.6505376342	1430.0
4514	0.0	56.4032258067	1318.0
4515	0.0	48.4112903225	742.0
4516	0.0	63.913978495	698.0
4517	0.0	74.3521505375	761.0
4518	1.0	30.1397849458	920.0
4519	0.0	27.5	656.0
4520	1.0	29.98655914	941.0
4521	0.0	59.2715053767	581.0
4522	0.0	50.36827957	1096.0
4523	1.0	37.2446236558	1200.0
4524	0.0	42.4516129033	1119.0
4525	1.0	35.2096774192	535.0
4526	0.0	52.6612903225	983.0
4527	0.0	34.5537634408	1470.0
4528	0.0	38.1935483875	578.0
4529	1.0	30.7311827958	667.0
4530	0.0	58.1747311825	548.0
4531	0.0	67.3709677417	784.0
4532	0.0	34.61827957	2351.0
4533	0.0	50.5107526883	973.0
4534	0.0	54.10483871	819.0
4535	0.0	46.440860215	1160.0
4536	1.0	66.0698924733	1084.0
4537	1.0	55.3387096775	1334.0
4538	1.0	50.163978495	1430.0
4539	0.0	61.7876344083	537.0
4540	0.0	42.2311827958	2059.0
4541	1.0	45.4327956992	3571.0
4542	0.0	36.9462365592	1342.0
4543	1.0	43.6962365592	675.0
4544	1.0	35.5994623658	2099.0
4545	0.0	41.8279569892	903.0
4546	0.0	70.2607526883	539.0
4547	0.0	57.3037634408	775.0
4548	1.0	26.5672043008	962.0
4549	1.0	29.4569892475	721.0
4550	1.0	35.7876344083	549.0
4551	1.0	28.9892473117	503.0
4552	1.0	32.5913978492	1161.0
4553	1.0	60.8844086025	1025.0
4554	0.0	49.4758064517	1870.0
4555	0.0	46.1370967742	1076.0
4556	1.0	39.4059139783	747.0
4557	0.0	39.545698925	713.0
4558	0.0	51.8010752692	720.0
4559	0.0	54.1424731183	1266.0
4560	1.0	44.2903225808	785.0
4561	0.0	50.8844086025	861.0
4562	0.0	55.6935483875	544.0
4563	1.0	37.545698925	1219.0
4564	1.0	52.8387096775	874.0
4565	0.0	42.3763440858	553.0
4566	1.0	36.9758064517	1396.0
4567	0.0	59.9731182792	639.0
4568	0.0	41.9838709675	537.0
4569	0.0	44.1370967742	1117.0
4570	1.0	37.7231182792	577.0
4571	0.0	52.6505376342	1317.0
4572	1.0	40.9973118283	2847.0
4573	0.0	41.7473118283	1691.0
4574	0.0	69.7741935483	649.0
4575	0.0	35.9381720433	681.0
4576	0.0	67.9032258067	1057.0
4577	1.0	62.7849462367	1635.0
4578	0.0	53.3118279567	767.0
4579	0.0	54.6155913975	754.0
4580	1.0	33.913978495	866.0
4581	0.0	72.2849462367	565.0
4582	1.0	43.0026881717	1100.0
4583	0.0	51.2553763442	814.0
4584	1.0	54.3844086025	1136.0
4585	1.0	41.0026881717	1172.0
4586	1.0	50.9220430108	6385.0
4587	1.0	20.2903225808	592.0
4588	1.0	33.6370967742	664.0
4589	0.0	46.61827957	1030.0
4590	1.0	28.2204301075	1383.0
4591	1.0	59.4838709675	619.0
4592	0.0	45.9032258067	775.0
4593	0.0	33.4704301075	961.0
4594	0.0	43.9731182792	708.0
4595	1.0	21.2715053767	997.0
4596	0.0	47.2392473117	1955.0
4597	0.0	56.7983870967	1264.0
4598	0.0	34.7446236558	966.0
4599	0.0	46.8252688175	1265.0
4600	0.0	67.6720430108	767.0
4601	0.0	31.6505376342	822.0
4602	1.0	37.3333333333	537.0
4603	1.0	48.5645161292	4808.0
4604	0.0	50.7661290325	761.0
4605	1.0	29.2123655917	992.0
4606	0.0	50.6559139783	1366.0
4607	0.0	53.48655914	837.0
4608	1.0	40.8494623658	525.0
4609	0.0	61.2741935483	903.0
4610	0.0	62.48655914	1095.0
4611	1.0	48.2231182792	1198.0
4612	1.0	35.5833333333	950.0
4613	0.0	70.1693548383	702.0
4614	1.0	28.2553763442	514.0
4615	0.0	35.7338709675	716.0
4616	0.0	73.3870967742	511.0
4617	0.0	25.1236559142	687.0
4618	1.0	38.2580645158	1292.0
4619	0.0	53.440860215	1281.0
4620	0.0	46.295698925	760.0
4621	1.0	27.0510752692	697.0
4622	1.0	61.6155913975	1295.0
4623	1.0	48.13172043	581.0
4624	1.0	64.0967741933	3059.0
4625	0.0	57.4327956992	594.0
4626	1.0	42.5672043008	714.0
4627	1.0	53.2580645158	684.0
4628	0.0	41.440860215	961.0
4629	1.0	45.0026881717	795.0
4630	0.0	44.7096774192	1874.0
4631	0.0	49.8037634408	1665.0
4632	1.0	50.8629032258	506.0
4633	0.0	62.6263440858	1411.0
4634	0.0	54.25	1728.0
4635	1.0	50.5752688175	1205.0
4636	1.0	46.5376344083	517.0
4637	0.0	50.295698925	1098.0
4638	0.0	37.5241935483	642.0
